@attribute name string
@attribute pcm_LOGenergy_sma_maxPos numeric
@attribute emotion {sadness,neutral,joy,anger}


@Data
'fixed_4 Dziaugsmas_55',3.330000e+02,joy
'fixed_9 Liudesys_63',3.850000e+02,sadness
'fixed_10 Neutrali_52',4.240000e+02,neutral
'fixed_9 Liudesys_64',1.470000e+02,sadness
'fixed_9 Liudesys_65',1.710000e+02,sadness
'fixed_4 Dziaugsmas_56',1.860000e+02,joy
'fixed_9 Liudesys_66',2.990000e+02,sadness
'fixed_6 Dziaugsmas_81',2.580000e+02,joy
'fixed_10 Neutrali_53',6.000000e+01,neutral
'fixed_9 Liudesys_67',2.730000e+02,sadness
'fixed_4 Dziaugsmas_57',1.770000e+02,joy
'fixed_9 Liudesys_68',3.400000e+02,sadness
'fixed_10 Neutrali_54',2.990000e+02,neutral
'fixed_6 Dziaugsmas_82',8.300000e+01,joy
'fixed_9 Liudesys_69',4.050000e+02,sadness
'fixed_4 Dziaugsmas_58',4.270000e+02,joy
'fixed_6 Dziaugsmas_83',1.350000e+02,joy
'fixed_9 Liudesys_70',1.150000e+02,sadness
'fixed_10 Neutrali_55',1.820000e+02,neutral
'fixed_4 Dziaugsmas_59',2.440000e+02,joy
'fixed_6 Dziaugsmas_84',3.620000e+02,joy
'fixed_9 Liudesys_71',9.000000e+01,sadness
'fixed_10 Neutrali_56',1.130000e+02,neutral
'fixed_6 Dziaugsmas_85',2.170000e+02,joy
'fixed_9 Liudesys_72',1.310000e+02,sadness
'fixed_4 Dziaugsmas_60',1.300000e+02,joy
'fixed_9 Liudesys_73',8.500000e+01,sadness
'fixed_6 Dziaugsmas_86',2.780000e+02,joy
'fixed_9 Liudesys_74',4.330000e+02,sadness
'fixed_6 Dziaugsmas_87',1.970000e+02,joy
'fixed_4 Dziaugsmas_61',8.000000e+01,joy
'fixed_9 Liudesys_75',1.850000e+02,sadness
'fixed_10 Neutrali_57',2.600000e+02,neutral
'fixed_4 Dziaugsmas_62',3.620000e+02,joy
'fixed_9 Liudesys_76',3.040000e+02,sadness
'fixed_6 Dziaugsmas_88',1.750000e+02,joy
'fixed_4 Dziaugsmas_63',1.170000e+02,joy
'fixed_6 Dziaugsmas_89',1.620000e+02,joy
'fixed_9 Liudesys_77',1.340000e+02,sadness
'fixed_10 Neutrali_58',3.720000e+02,neutral
'fixed_6 Dziaugsmas_90',5.400000e+01,joy
'fixed_4 Dziaugsmas_64',5.350000e+02,joy
'fixed_9 Liudesys_78',1.210000e+02,sadness
'fixed_10 Neutrali_59',2.230000e+02,neutral
'fixed_6 Dziaugsmas_91',2.600000e+02,joy
'fixed_9 Liudesys_79',4.200000e+02,sadness
'fixed_4 Dziaugsmas_65',1.410000e+02,joy
'fixed_10 Neutrali_60',6.900000e+01,neutral
'fixed_6 Dziaugsmas_92',1.050000e+02,joy
'fixed_9 Liudesys_80',2.500000e+02,sadness
'fixed_4 Dziaugsmas_66',3.710000e+02,joy
'fixed_10 Neutrali_61',1.330000e+02,neutral
'fixed_9 Liudesys_81',2.300000e+02,sadness
'fixed_6 Dziaugsmas_93',3.860000e+02,joy
'fixed_4 Dziaugsmas_67',2.360000e+02,joy
'fixed_6 Dziaugsmas_94',2.230000e+02,joy
'fixed_9 Liudesys_82',1.360000e+02,sadness
'fixed_4 Dziaugsmas_68',2.770000e+02,joy
'fixed_10 Neutrali_62',3.210000e+02,neutral
'fixed_9 Liudesys_83',2.380000e+02,sadness
'fixed_6 Dziaugsmas_95',3.400000e+02,joy
'fixed_9 Liudesys_84',9.400000e+01,sadness
'fixed_4 Dziaugsmas_69',3.950000e+02,joy
'fixed_10 Neutrali_63',1.150000e+02,neutral
'fixed_6 Dziaugsmas_96',1.900000e+02,joy
'fixed_9 Liudesys_85',4.720000e+02,sadness
'fixed_4 Dziaugsmas_70',1.090000e+02,joy
'fixed_10 Neutrali_64',2.940000e+02,neutral
'fixed_4 Dziaugsmas_71',5.150000e+02,joy
'fixed_9 Liudesys_86',1.480000e+02,sadness
'fixed_6 Dziaugsmas_97',4.250000e+02,joy
'fixed_10 Neutrali_65',3.150000e+02,neutral
'fixed_4 Dziaugsmas_72',1.970000e+02,joy
'fixed_9 Liudesys_87',3.280000e+02,sadness
'fixed_6 Dziaugsmas_98',5.100000e+01,joy
'fixed_4 Dziaugsmas_73',7.000000e+01,joy
'fixed_10 Neutrali_66',1.220000e+02,neutral
'fixed_9 Liudesys_88',3.670000e+02,sadness
'fixed_4 Dziaugsmas_74',3.290000e+02,joy
'fixed_10 Neutrali_67',2.230000e+02,neutral
'fixed_9 Liudesys_89',3.580000e+02,sadness
'fixed_6 Dziaugsmas_99',1.860000e+02,joy
'fixed_4 Dziaugsmas_75',2.450000e+02,joy
'fixed_9 Liudesys_90',1.300000e+02,sadness
'fixed_4 Dziaugsmas_76',5.190000e+02,joy
'fixed_9 Liudesys_91',1.680000e+02,sadness
'fixed_6 Liudesys_01',2.930000e+02,sadness
'fixed_4 Dziaugsmas_77',9.100000e+01,joy
'fixed_9 Liudesys_92',1.120000e+02,sadness
'fixed_6 Liudesys_02',2.200000e+01,sadness
'fixed_6 Liudesys_03',1.080000e+02,sadness
'fixed_9 Liudesys_93',4.770000e+02,sadness
'fixed_10 Neutrali_68',3.950000e+02,neutral
'fixed_9 Liudesys_94',2.880000e+02,sadness
'fixed_6 Liudesys_04',1.850000e+02,sadness
'fixed_10 Neutrali_69',3.070000e+02,neutral
'fixed_9 Liudesys_95',1.220000e+02,sadness
'fixed_4 Dziaugsmas_78',2.060000e+02,joy
'fixed_6 Liudesys_05',4.470000e+02,sadness
'fixed_4 Dziaugsmas_79',5.540000e+02,joy
'fixed_10 Neutrali_70',1.990000e+02,neutral
'fixed_9 Liudesys_96',1.790000e+02,sadness
'fixed_6 Liudesys_06',2.250000e+02,sadness
'fixed_9 Liudesys_97',4.970000e+02,sadness
'fixed_10 Neutrali_71',3.630000e+02,neutral
'fixed_4 Dziaugsmas_80',1.680000e+02,joy
'fixed_9 Liudesys_98',9.900000e+01,sadness
'fixed_6 Liudesys_07',2.630000e+02,sadness
'fixed_10 Neutrali_72',1.570000e+02,neutral
'fixed_9 Liudesys_99',9.300000e+01,sadness
'fixed_4 Dziaugsmas_81',4.410000e+02,joy
'fixed_9 Neutrali_01',1.700000e+02,neutral
'fixed_10 Neutrali_73',9.200000e+01,neutral
'fixed_6 Liudesys_08',1.370000e+02,sadness
'fixed_10 Neutrali_74',3.500000e+02,neutral
'fixed_9 Neutrali_02',5.300000e+01,neutral
'fixed_4 Dziaugsmas_82',1.230000e+02,joy
'fixed_10 Neutrali_75',1.490000e+02,neutral
'fixed_9 Neutrali_03',1.300000e+02,neutral
'fixed_6 Liudesys_09',9.200000e+01,sadness
'fixed_4 Dziaugsmas_83',1.310000e+02,joy
'fixed_9 Neutrali_04',1.610000e+02,neutral
'fixed_6 Liudesys_10',9.700000e+01,sadness
'fixed_10 Neutrali_76',4.520000e+02,neutral
'fixed_9 Neutrali_05',9.600000e+01,neutral
'fixed_4 Dziaugsmas_84',3.360000e+02,joy
'fixed_10 Neutrali_77',3.220000e+02,neutral
'fixed_6 Liudesys_100',9.200000e+01,sadness
'fixed_4 Dziaugsmas_85',4.270000e+02,joy
'fixed_9 Neutrali_06',1.000000e+02,neutral
'fixed_10 Neutrali_78',1.100000e+02,neutral
'fixed_9 Neutrali_07',2.170000e+02,neutral
'fixed_6 Liudesys_11',5.100000e+01,sadness
'fixed_4 Dziaugsmas_86',3.620000e+02,joy
'fixed_10 Neutrali_79',8.900000e+01,neutral
'fixed_9 Neutrali_08',2.460000e+02,neutral
'fixed_6 Liudesys_12',9.500000e+01,sadness
'fixed_9 Neutrali_09',1.010000e+02,neutral
'fixed_6 Liudesys_13',1.620000e+02,sadness
'fixed_10 Neutrali_80',2.010000e+02,neutral
'fixed_4 Dziaugsmas_87',2.510000e+02,joy
'fixed_9 Neutrali_10',1.600000e+02,neutral
'fixed_6 Liudesys_14',1.180000e+02,sadness
'fixed_10 Neutrali_81',2.380000e+02,neutral
'fixed_4 Dziaugsmas_88',5.380000e+02,joy
'fixed_9 Neutrali_100',3.040000e+02,neutral
'fixed_6 Liudesys_15',3.120000e+02,sadness
'fixed_9 Neutrali_11',8.900000e+01,neutral
'fixed_10 Neutrali_82',1.180000e+02,neutral
'fixed_4 Dziaugsmas_89',2.810000e+02,joy
'fixed_6 Liudesys_16',1.060000e+02,sadness
'fixed_9 Neutrali_12',1.730000e+02,neutral
'fixed_4 Dziaugsmas_90',1.730000e+02,joy
'fixed_10 Neutrali_83',1.860000e+02,neutral
'fixed_9 Neutrali_13',2.060000e+02,neutral
'fixed_6 Liudesys_17',1.040000e+02,sadness
'fixed_4 Dziaugsmas_91',1.930000e+02,joy
'fixed_9 Neutrali_14',9.000000e+01,neutral
'fixed_10 Neutrali_84',9.200000e+01,neutral
'fixed_6 Liudesys_18',9.000000e+01,sadness
'fixed_4 Dziaugsmas_92',9.200000e+01,joy
'fixed_9 Neutrali_15',1.430000e+02,neutral
'fixed_6 Liudesys_19',2.360000e+02,sadness
'fixed_4 Dziaugsmas_93',2.620000e+02,joy
'fixed_9 Neutrali_16',1.640000e+02,neutral
'fixed_6 Liudesys_20',3.360000e+02,sadness
'fixed_10 Neutrali_85',3.730000e+02,neutral
'fixed_6 Liudesys_21',3.340000e+02,sadness
'fixed_4 Dziaugsmas_94',3.290000e+02,joy
'fixed_9 Neutrali_17',1.390000e+02,neutral
'fixed_10 Neutrali_86',1.240000e+02,neutral
'fixed_4 Dziaugsmas_95',1.000000e+02,joy
'fixed_9 Neutrali_18',1.060000e+02,neutral
'fixed_10 Neutrali_87',3.830000e+02,neutral
'fixed_9 Neutrali_19',1.940000e+02,neutral
'fixed_4 Dziaugsmas_96',3.460000e+02,joy
'fixed_6 Liudesys_22',1.190000e+02,sadness
'fixed_4 Dziaugsmas_97',3.640000e+02,joy
'fixed_10 Neutrali_88',2.590000e+02,neutral
'fixed_9 Neutrali_20',2.880000e+02,neutral
'fixed_6 Liudesys_23',1.240000e+02,sadness
'fixed_10 Neutrali_89',1.670000e+02,neutral
'fixed_9 Neutrali_21',1.210000e+02,neutral
'fixed_4 Dziaugsmas_98',5.700000e+01,joy
'fixed_9 Neutrali_22',1.150000e+02,neutral
'fixed_10 Neutrali_90',9.300000e+01,neutral
'fixed_6 Liudesys_24',4.590000e+02,sadness
'fixed_9 Neutrali_23',2.070000e+02,neutral
'fixed_6 Liudesys_25',1.630000e+02,sadness
'fixed_9 Neutrali_24',3.060000e+02,neutral
'fixed_10 Neutrali_91',3.460000e+02,neutral
'fixed_4 Dziaugsmas_99',3.320000e+02,joy
'fixed_9 Neutrali_25',1.460000e+02,neutral
'fixed_10 Neutrali_92',1.170000e+02,neutral
'fixed_9 Neutrali_26',7.100000e+01,neutral
'fixed_9 Neutrali_27',2.390000e+02,neutral
'fixed_6 Liudesys_26',2.920000e+02,sadness
'fixed_4 Liudesys_01',1.580000e+02,sadness
'fixed_9 Neutrali_28',1.230000e+02,neutral
'fixed_10 Neutrali_93',1.210000e+02,neutral
'fixed_6 Liudesys_27',1.310000e+02,sadness
'fixed_10 Neutrali_94',2.580000e+02,neutral
'fixed_4 Liudesys_02',1.510000e+02,sadness
'fixed_9 Neutrali_29',3.650000e+02,neutral
'fixed_6 Liudesys_28',1.170000e+02,sadness
'fixed_9 Neutrali_30',1.140000e+02,neutral
'fixed_4 Liudesys_03',7.400000e+01,sadness
'fixed_10 Neutrali_95',1.260000e+02,neutral
'fixed_4 Liudesys_04',3.380000e+02,sadness
'fixed_6 Liudesys_29',2.010000e+02,sadness
'fixed_9 Neutrali_31',7.600000e+01,neutral
'fixed_4 Liudesys_05',4.680000e+02,sadness
'fixed_10 Neutrali_96',2.320000e+02,neutral
'fixed_9 Neutrali_32',1.210000e+02,neutral
'fixed_4 Liudesys_06',9.200000e+01,sadness
'fixed_6 Liudesys_30',9.600000e+01,sadness
'fixed_10 Neutrali_97',3.130000e+02,neutral
'fixed_9 Neutrali_33',1.030000e+02,neutral
'fixed_10 Neutrali_98',9.500000e+01,neutral
'fixed_4 Liudesys_07',4.930000e+02,sadness
'fixed_6 Liudesys_31',3.900000e+01,sadness
'fixed_10 Neutrali_99',7.600000e+01,neutral
'fixed_9 Neutrali_34',1.170000e+02,neutral
'fixed_4 Liudesys_08',1.610000e+02,sadness
'fixed_6 Liudesys_32',9.400000e+01,sadness
'fixed_4 Liudesys_09',8.100000e+01,sadness
'fixed_9 Neutrali_35',1.110000e+02,neutral
'fixed_10 Pyktis_01',1.390000e+02,anger
'fixed_6 Liudesys_33',9.100000e+01,sadness
'fixed_4 Liudesys_10',7.100000e+01,sadness
'fixed_9 Neutrali_36',9.500000e+01,neutral
'fixed_10 Pyktis_02',3.480000e+02,anger
'fixed_6 Liudesys_34',1.190000e+02,sadness
'fixed_9 Neutrali_37',2.000000e+02,neutral
'fixed_6 Liudesys_35',9.800000e+01,sadness
'fixed_10 Pyktis_03',1.890000e+02,anger
'fixed_9 Neutrali_38',1.220000e+02,neutral
'fixed_10 Pyktis_04',2.790000e+02,anger
'fixed_4 Liudesys_100',9.700000e+01,sadness
'fixed_6 Liudesys_36',5.900000e+01,sadness
'fixed_10 Pyktis_05',1.320000e+02,anger
'fixed_9 Neutrali_39',3.020000e+02,neutral
'fixed_9 Neutrali_40',1.260000e+02,neutral
'fixed_4 Liudesys_11',2.290000e+02,sadness
'fixed_6 Liudesys_37',2.660000e+02,sadness
'fixed_10 Pyktis_06',1.120000e+02,anger
'fixed_9 Neutrali_41',2.040000e+02,neutral
'fixed_4 Liudesys_12',1.180000e+02,sadness
'fixed_6 Liudesys_38',5.400000e+01,sadness
'fixed_10 Pyktis_07',2.590000e+02,anger
'fixed_4 Liudesys_13',2.260000e+02,sadness
'fixed_9 Neutrali_42',1.070000e+02,neutral
'fixed_6 Liudesys_39',3.010000e+02,sadness
'fixed_10 Pyktis_08',1.370000e+02,anger
'fixed_4 Liudesys_14',1.350000e+02,sadness
'fixed_9 Neutrali_43',1.150000e+02,neutral
'fixed_6 Liudesys_40',1.110000e+02,sadness
'fixed_10 Pyktis_09',2.820000e+02,anger
'fixed_9 Neutrali_44',2.140000e+02,neutral
'fixed_4 Liudesys_15',2.410000e+02,sadness
'fixed_10 Pyktis_10',2.470000e+02,anger
'fixed_6 Liudesys_41',4.300000e+02,sadness
'fixed_9 Neutrali_45',2.000000e+02,neutral
'fixed_4 Liudesys_16',8.500000e+01,sadness
'fixed_9 Neutrali_46',1.680000e+02,neutral
'fixed_6 Liudesys_42',5.100000e+01,sadness
'fixed_9 Neutrali_47',8.100000e+01,neutral
'fixed_10 Pyktis_100',2.560000e+02,anger
'fixed_4 Liudesys_17',1.090000e+02,sadness
'fixed_9 Neutrali_48',2.020000e+02,neutral
'fixed_10 Pyktis_11',1.080000e+02,anger
'fixed_9 Neutrali_49',1.770000e+02,neutral
'fixed_6 Liudesys_43',1.660000e+02,sadness
'fixed_4 Liudesys_18',1.940000e+02,sadness
'fixed_9 Neutrali_50',1.510000e+02,neutral
'fixed_6 Liudesys_44',2.520000e+02,sadness
'fixed_10 Pyktis_12',1.920000e+02,anger
'fixed_9 Neutrali_51',1.090000e+02,neutral
'fixed_4 Liudesys_19',5.330000e+02,sadness
'fixed_6 Liudesys_45',3.610000e+02,sadness
'fixed_9 Neutrali_52',1.710000e+02,neutral
'fixed_10 Pyktis_13',2.360000e+02,anger
'fixed_4 Liudesys_20',2.900000e+02,sadness
'fixed_6 Liudesys_46',1.960000e+02,sadness
'fixed_6 Liudesys_47',7.000000e+01,sadness
'fixed_4 Liudesys_21',1.660000e+02,sadness
'fixed_9 Neutrali_53',8.500000e+01,neutral
'fixed_6 Liudesys_48',1.570000e+02,sadness
'fixed_4 Liudesys_22',4.690000e+02,sadness
'fixed_10 Pyktis_14',2.510000e+02,anger
'fixed_9 Neutrali_54',1.230000e+02,neutral
'fixed_4 Liudesys_23',9.800000e+01,sadness
'fixed_10 Pyktis_15',2.600000e+02,anger
'fixed_9 Neutrali_55',1.110000e+02,neutral
'fixed_6 Liudesys_49',2.600000e+02,sadness
'fixed_4 Liudesys_24',5.460000e+02,sadness
'fixed_9 Neutrali_56',2.060000e+02,neutral
'fixed_10 Pyktis_16',1.540000e+02,anger
'fixed_6 Liudesys_50',1.580000e+02,sadness
'fixed_9 Neutrali_57',1.900000e+02,neutral
'fixed_10 Pyktis_17',1.500000e+02,anger
'fixed_9 Neutrali_58',3.430000e+02,neutral
'fixed_10 Pyktis_18',3.300000e+02,anger
'fixed_4 Liudesys_25',9.300000e+01,sadness
'fixed_9 Neutrali_59',2.150000e+02,neutral
'fixed_6 Liudesys_51',8.700000e+01,sadness
'fixed_10 Pyktis_19',2.270000e+02,anger
'fixed_4 Liudesys_26',2.160000e+02,sadness
'fixed_9 Neutrali_60',1.090000e+02,neutral
'fixed_6 Liudesys_52',2.130000e+02,sadness
'fixed_10 Pyktis_20',2.650000e+02,anger
'fixed_4 Liudesys_27',1.040000e+02,sadness
'fixed_6 Liudesys_53',4.100000e+01,sadness
'fixed_9 Neutrali_61',8.700000e+01,neutral
'fixed_10 Pyktis_21',1.950000e+02,anger
'fixed_4 Liudesys_28',4.450000e+02,sadness
'fixed_9 Neutrali_62',1.600000e+02,neutral
'fixed_6 Liudesys_54',4.810000e+02,sadness
'fixed_4 Liudesys_29',5.510000e+02,sadness
'fixed_10 Pyktis_22',2.450000e+02,anger
'fixed_9 Neutrali_63',1.070000e+02,neutral
'fixed_10 Pyktis_23',1.510000e+02,anger
'fixed_4 Liudesys_30',1.330000e+02,sadness
'fixed_9 Neutrali_64',9.600000e+01,neutral
'fixed_6 Liudesys_55',2.090000e+02,sadness
'fixed_9 Neutrali_65',2.220000e+02,neutral
'fixed_4 Liudesys_31',2.000000e+01,sadness
'fixed_6 Liudesys_56',2.160000e+02,sadness
'fixed_9 Neutrali_66',8.600000e+01,neutral
'fixed_10 Pyktis_24',4.110000e+02,anger
'fixed_4 Liudesys_32',1.040000e+02,sadness
'fixed_9 Neutrali_67',2.230000e+02,neutral
'fixed_6 Liudesys_57',3.650000e+02,sadness
'fixed_4 Liudesys_33',1.230000e+02,sadness
'fixed_10 Pyktis_25',3.150000e+02,anger
'fixed_9 Neutrali_68',7.600000e+01,neutral
'fixed_6 Liudesys_58',4.280000e+02,sadness
'fixed_10 Pyktis_26',1.060000e+02,anger
'fixed_9 Neutrali_69',2.920000e+02,neutral
'fixed_4 Liudesys_34',6.280000e+02,sadness
'fixed_9 Neutrali_70',1.130000e+02,neutral
'fixed_6 Liudesys_59',3.320000e+02,sadness
'fixed_4 Liudesys_35',2.000000e+02,sadness
'fixed_9 Neutrali_71',1.170000e+02,neutral
'fixed_10 Pyktis_27',2.420000e+02,anger
'fixed_6 Liudesys_60',1.170000e+02,sadness
'fixed_4 Liudesys_36',6.000000e+01,sadness
'fixed_10 Pyktis_28',2.300000e+02,anger
'fixed_9 Neutrali_72',1.570000e+02,neutral
'fixed_6 Liudesys_61',3.100000e+01,sadness
'fixed_10 Pyktis_29',1.750000e+02,anger
'fixed_4 Liudesys_37',3.920000e+02,sadness
'fixed_9 Neutrali_73',1.080000e+02,neutral
'fixed_6 Liudesys_62',2.250000e+02,sadness
'fixed_10 Pyktis_30',3.750000e+02,anger
'fixed_4 Liudesys_38',5.100000e+01,sadness
'fixed_9 Neutrali_74',1.630000e+02,neutral
'fixed_6 Liudesys_63',8.700000e+01,sadness
'fixed_10 Pyktis_31',2.990000e+02,anger
'fixed_4 Liudesys_39',4.410000e+02,sadness
'fixed_9 Neutrali_75',1.390000e+02,neutral
'fixed_6 Liudesys_64',1.080000e+02,sadness
'fixed_10 Pyktis_32',1.750000e+02,anger
'fixed_9 Neutrali_76',3.300000e+02,neutral
'fixed_4 Liudesys_40',1.610000e+02,sadness
'fixed_6 Liudesys_65',1.450000e+02,sadness
'fixed_10 Pyktis_33',1.970000e+02,anger
'fixed_9 Neutrali_77',2.200000e+02,neutral
'fixed_4 Liudesys_41',2.210000e+02,sadness
'fixed_9 Neutrali_78',1.010000e+02,neutral
'fixed_6 Liudesys_66',1.290000e+02,sadness
'fixed_9 Neutrali_79',1.570000e+02,neutral
'fixed_10 Pyktis_34',3.670000e+02,anger
'fixed_4 Liudesys_42',4.210000e+02,sadness
'fixed_9 Neutrali_80',1.930000e+02,neutral
'fixed_6 Liudesys_67',3.280000e+02,sadness
'fixed_4 Liudesys_43',1.380000e+02,sadness
'fixed_10 Pyktis_35',2.010000e+02,anger
'fixed_6 Liudesys_68',3.850000e+02,sadness
'fixed_9 Neutrali_81',2.120000e+02,neutral
'fixed_10 Pyktis_36',1.650000e+02,anger
'fixed_4 Liudesys_44',3.270000e+02,sadness
'fixed_9 Neutrali_82',1.140000e+02,neutral
'fixed_6 Liudesys_69',5.560000e+02,sadness
'fixed_9 Neutrali_83',1.170000e+02,neutral
'fixed_4 Liudesys_45',2.520000e+02,sadness
'fixed_9 Neutrali_84',9.800000e+01,neutral
'fixed_6 Liudesys_70',1.140000e+02,sadness
'fixed_9 Neutrali_85',2.970000e+02,neutral
'fixed_4 Liudesys_46',1.960000e+02,sadness
'fixed_10 Pyktis_37',3.020000e+02,anger
'fixed_6 Liudesys_71',1.200000e+02,sadness
'fixed_9 Neutrali_86',1.140000e+02,neutral
'fixed_9 Neutrali_87',1.030000e+02,neutral
'fixed_10 Pyktis_38',2.650000e+02,anger
'fixed_4 Liudesys_47',4.530000e+02,sadness
'fixed_6 Liudesys_72',9.300000e+01,sadness
'fixed_9 Neutrali_88',1.820000e+02,neutral
'fixed_10 Pyktis_39',2.270000e+02,anger
'fixed_9 Neutrali_89',2.510000e+02,neutral
'fixed_4 Liudesys_48',1.450000e+02,sadness
'fixed_6 Liudesys_73',8.700000e+01,sadness
'fixed_6 Liudesys_74',1.920000e+02,sadness
'fixed_4 Liudesys_49',2.900000e+02,sadness
'fixed_10 Pyktis_40',1.450000e+02,anger
'fixed_9 Neutrali_90',2.860000e+02,neutral
'fixed_6 Liudesys_75',1.440000e+02,sadness
'fixed_4 Liudesys_50',1.830000e+02,sadness
'fixed_6 Liudesys_76',3.990000e+02,sadness
'fixed_10 Pyktis_41',3.770000e+02,anger
'fixed_9 Neutrali_91',1.010000e+02,neutral
'fixed_10 Pyktis_42',2.230000e+02,anger
'fixed_9 Neutrali_92',1.100000e+02,neutral
'fixed_6 Liudesys_77',9.900000e+01,sadness
'fixed_9 Neutrali_93',2.600000e+02,neutral
'fixed_4 Liudesys_51',5.270000e+02,sadness
'fixed_6 Liudesys_78',1.130000e+02,sadness
'fixed_9 Neutrali_94',2.010000e+02,neutral
'fixed_10 Pyktis_43',2.740000e+02,anger
'fixed_9 Neutrali_95',3.000000e+02,neutral
'fixed_4 Liudesys_52',5.840000e+02,sadness
'fixed_6 Liudesys_79',8.400000e+01,sadness
'fixed_9 Neutrali_96',2.210000e+02,neutral
'fixed_10 Pyktis_44',2.730000e+02,anger
'fixed_4 Liudesys_53',6.100000e+01,sadness
'fixed_9 Neutrali_97',3.970000e+02,neutral
'fixed_6 Liudesys_80',2.430000e+02,sadness
'fixed_9 Neutrali_98',8.100000e+01,neutral
'fixed_10 Pyktis_45',3.380000e+02,anger
'fixed_4 Liudesys_54',4.390000e+02,sadness
'fixed_6 Liudesys_81',2.960000e+02,sadness
'fixed_9 Neutrali_99',2.050000e+02,neutral
'fixed_10 Pyktis_46',2.140000e+02,anger
'fixed_4 Liudesys_55',3.950000e+02,sadness
'fixed_9 Pyktis_01',2.020000e+02,anger
'fixed_6 Liudesys_82',9.100000e+01,sadness
'fixed_9 Pyktis_02',1.640000e+02,anger
'fixed_10 Pyktis_47',1.270000e+02,anger
'fixed_4 Liudesys_56',9.500000e+01,sadness
'fixed_6 Liudesys_83',1.740000e+02,sadness
'fixed_9 Pyktis_03',1.540000e+02,anger
'fixed_9 Pyktis_04',2.640000e+02,anger
'fixed_10 Pyktis_48',7.200000e+01,anger
'fixed_9 Pyktis_05',1.190000e+02,anger
'fixed_4 Liudesys_57',8.600000e+01,sadness
'fixed_6 Liudesys_84',5.300000e+01,sadness
'fixed_10 Pyktis_49',1.550000e+02,anger
'fixed_9 Pyktis_06',1.830000e+02,anger
'fixed_9 Pyktis_07',2.150000e+02,anger
'fixed_4 Liudesys_58',3.560000e+02,sadness
'fixed_6 Liudesys_85',4.630000e+02,sadness
'fixed_9 Pyktis_08',1.390000e+02,anger
'fixed_10 Pyktis_50',2.430000e+02,anger
'fixed_4 Liudesys_59',4.690000e+02,sadness
'fixed_6 Liudesys_86',2.820000e+02,sadness
'fixed_9 Pyktis_09',1.090000e+02,anger
'fixed_6 Liudesys_87',2.780000e+02,sadness
'fixed_4 Liudesys_60',1.840000e+02,sadness
'fixed_9 Pyktis_10',9.200000e+01,anger
'fixed_10 Pyktis_51',1.590000e+02,anger
'fixed_4 Liudesys_61',9.100000e+01,sadness
'fixed_9 Pyktis_100',8.300000e+01,anger
'fixed_10 Pyktis_52',3.860000e+02,anger
'fixed_6 Liudesys_88',2.640000e+02,sadness
'fixed_9 Pyktis_11',2.670000e+02,anger
'fixed_6 Liudesys_89',1.840000e+02,sadness
'fixed_4 Liudesys_62',3.180000e+02,sadness
'fixed_9 Pyktis_12',2.540000e+02,anger
'fixed_10 Pyktis_53',2.890000e+02,anger
'fixed_6 Liudesys_90',4.600000e+01,sadness
'fixed_4 Liudesys_63',7.600000e+01,sadness
'fixed_9 Pyktis_13',1.570000e+02,anger
'fixed_10 Pyktis_54',3.260000e+02,anger
'fixed_6 Liudesys_91',9.600000e+01,sadness
'fixed_4 Liudesys_64',7.900000e+01,sadness
'fixed_9 Pyktis_14',2.300000e+02,anger
'fixed_9 Pyktis_15',1.350000e+02,anger
'fixed_10 Pyktis_55',9.700000e+01,anger
'fixed_4 Liudesys_65',3.130000e+02,sadness
'fixed_9 Pyktis_16',1.060000e+02,anger
'fixed_6 Liudesys_92',9.100000e+01,sadness
'fixed_10 Pyktis_56',1.350000e+02,anger
'fixed_9 Pyktis_17',1.410000e+02,anger
'fixed_4 Liudesys_66',6.100000e+01,sadness
'fixed_6 Liudesys_93',4.580000e+02,sadness
'fixed_9 Pyktis_18',2.400000e+02,anger
'fixed_10 Pyktis_57',3.240000e+02,anger
'fixed_4 Liudesys_67',2.400000e+02,sadness
'fixed_6 Liudesys_94',3.310000e+02,sadness
'fixed_9 Pyktis_19',1.770000e+02,anger
'fixed_9 Pyktis_20',3.110000e+02,anger
'fixed_4 Liudesys_68',2.600000e+01,sadness
'fixed_10 Pyktis_58',3.770000e+02,anger
'fixed_6 Liudesys_95',4.830000e+02,sadness
'fixed_4 Liudesys_69',3.810000e+02,sadness
'fixed_9 Pyktis_21',2.780000e+02,anger
'fixed_10 Pyktis_59',2.670000e+02,anger
'fixed_6 Liudesys_96',1.550000e+02,sadness
'fixed_9 Pyktis_22',2.500000e+02,anger
'fixed_4 Liudesys_70',8.900000e+01,sadness
'fixed_6 Liudesys_97',3.580000e+02,sadness
'fixed_9 Pyktis_23',1.290000e+02,anger
'fixed_10 Pyktis_60',1.930000e+02,anger
'fixed_6 Liudesys_98',4.800000e+01,sadness
'fixed_9 Pyktis_24',3.550000e+02,anger
'fixed_4 Liudesys_71',5.830000e+02,sadness
'fixed_9 Pyktis_25',1.500000e+02,anger
'fixed_6 Liudesys_99',3.400000e+01,sadness
'fixed_4 Liudesys_72',4.950000e+02,sadness
'fixed_10 Pyktis_61',1.330000e+02,anger
'fixed_9 Pyktis_26',7.700000e+01,anger
'fixed_9 Pyktis_27',2.300000e+02,anger
'fixed_10 Pyktis_62',3.230000e+02,anger
'fixed_6 Neutrali_01',1.570000e+02,neutral
